Time,X,Y,Radian
21.856,-1.0799999999999996,11.339999999999986,1.57
21.888,-1.0799999999999996,11.429999999999986,1.57
21.92,-1.0799999999999996,11.519999999999985,1.57
21.952,-1.0799999999999996,11.609999999999985,1.57
21.984,-1.0799999999999996,11.699999999999985,1.57
22.016000000000002,-1.0799999999999996,11.789999999999985,1.57
22.048000000000002,-1.0799999999999996,11.879999999999985,1.57
22.080000000000002,-1.0799999999999996,11.969999999999985,1.57
22.112000000000002,-1.0799999999999996,12.059999999999985,1.57
22.144000000000002,-1.0799999999999996,12.149999999999984,1.57
22.176000000000002,-1.0799999999999996,12.239999999999984,1.57
22.208000000000002,-1.0799999999999996,12.329999999999984,1.57
22.240000000000002,-1.0799999999999996,12.419999999999984,1.57
22.272000000000002,-1.0799999999999996,12.509999999999984,1.57
22.304000000000002,-1.0799999999999996,12.599999999999984,1.57
22.336000000000002,-1.0799999999999996,12.689999999999984,1.57
22.368000000000002,-1.0799999999999996,12.779999999999983,1.57
22.400000000000002,-1.0799999999999996,12.869999999999983,1.57
22.432000000000002,-1.0799999999999996,12.959999999999983,1.57
22.464000000000002,-1.0799999999999996,13.049999999999983,1.57
22.496000000000002,-1.0799999999999996,13.139999999999983,1.57
22.528,-1.0799999999999996,13.229999999999983,1.57
22.56,-1.0799999999999996,13.319999999999983,1.57
22.592,-1.0799999999999996,13.409999999999982,1.57
22.624,-1.0799999999999996,13.499999999999982,1.57
22.656,-1.0799999999999996,13.589999999999982,1.57
22.688,-1.0799999999999996,13.679999999999982,1.57
22.72,-1.0799999999999996,13.769999999999982,1.57
22.752,-1.0799999999999996,13.859999999999982,1.57
22.784,-1.0799999999999996,13.949999999999982,1.57
22.816,-1.0799999999999996,14.039999999999981,1.57
22.848,-1.0799999999999996,14.129999999999981,1.57
22.88,-1.0799999999999996,14.219999999999981,1.57
22.912,-1.0799999999999996,14.309999999999981,1.57
22.944,-1.0799999999999996,14.39999999999998,1.57
22.976,-1.0799999999999996,14.48999999999998,1.57
23.008,-1.0799999999999996,14.57999999999998,1.57
23.04,-1.0799999999999996,14.66999999999998,1.57
23.072,-1.0799999999999996,14.75999999999998,1.57
23.104,-1.0799999999999996,14.84999999999998,1.57
23.136,-1.0799999999999996,14.93999999999998,1.57
23.168,-1.0799999999999996,15.02999999999998,1.57
23.2,-1.0799999999999996,15.11999999999998,1.57
23.232,-1.0799999999999996,15.20999999999998,1.57
23.264,-1.0799999999999996,15.29999999999998,1.57
23.296,-1.0799999999999996,15.38999999999998,1.57
23.328,-1.0799999999999996,15.479999999999979,1.57
23.36,-1.0799999999999996,15.569999999999979,1.57
23.392,-1.0799999999999996,15.659999999999979,1.57
23.424,-1.0799999999999996,15.749999999999979,1.57
23.456,-1.0799999999999996,15.839999999999979,1.57
23.488,-1.0799999999999996,15.929999999999978,1.57
23.52,-1.0799999999999996,16.01999999999998,1.57
23.552,-1.0799999999999996,16.109999999999978,1.57
23.584,-1.0799999999999996,16.199999999999978,1.57
23.616,-1.0799999999999996,16.289999999999978,1.57
23.648,-1.0799999999999996,16.379999999999978,1.57
23.68,-1.0799999999999996,16.469999999999978,1.57
23.712,-1.0799999999999996,16.559999999999977,1.57
23.744,-1.0799999999999996,16.649999999999977,1.57
23.776,-1.0799999999999996,16.739999999999977,1.57
23.808,-1.0799999999999996,16.829999999999977,1.57
23.84,-1.0799999999999996,16.919999999999977,1.57
23.872,-1.0799999999999996,17.009999999999977,1.57
23.904,-1.0799999999999996,17.099999999999977,1.57
23.936,-1.0799999999999996,17.189999999999976,1.57
23.968,-1.0799999999999996,17.279999999999976,1.57
24.0,-1.0799999999999996,17.369999999999976,1.57
24.032,-1.0799999999999996,17.459999999999976,1.57
24.064,-1.0799999999999996,17.549999999999976,1.57
24.096,-1.0799999999999996,17.639999999999976,1.57
24.128,-1.0799999999999996,17.729999999999976,1.57
24.16,-1.0799999999999996,17.819999999999975,1.57
24.192,-1.0799999999999996,17.909999999999975,1.57
24.224,-1.0799999999999996,17.999999999999975,1.57
24.256,-1.0799999999999996,18.089999999999975,1.57
24.288,-1.0799999999999996,18.179999999999975,1.57
24.32,-1.0799999999999996,18.269999999999975,1.57
24.352,-1.0799999999999996,18.359999999999975,1.57
24.384,-1.0799999999999996,18.449999999999974,1.57
24.416,-1.0799999999999996,18.539999999999974,1.57
24.448,-1.0799999999999996,18.629999999999974,1.57
24.48,-1.0799999999999996,18.719999999999974,1.57
24.512,-1.0799999999999996,18.809999999999974,1.57
24.544,-1.0799999999999996,18.899999999999974,1.57
24.576,-1.0799999999999996,18.989999999999974,1.57
24.608,-1.0799999999999996,19.079999999999973,1.57
24.64,-1.0799999999999996,19.169999999999973,1.57
24.672,-1.0799999999999996,19.259999999999973,1.57
24.704,-1.0799999999999996,19.349999999999973,1.57
24.736,-1.0799999999999996,19.439999999999973,1.57
24.768,-1.0799999999999996,19.529999999999973,1.57
24.8,-1.0799999999999996,19.619999999999973,1.57
24.832,-1.0799999999999996,19.709999999999972,1.57
24.864,-1.0799999999999996,19.799999999999972,1.57
24.896,-1.0799999999999996,19.889999999999972,1.57
24.928,-1.0799999999999996,19.979999999999972,1.57
24.96,-1.0799999999999996,20.069999999999972,1.57
24.992,-1.0799999999999996,20.15999999999997,1.57
25.024,-1.0799999999999996,20.24999999999997,1.57
25.056,-1.0799999999999996,20.33999999999997,1.57
25.088,-1.0799999999999996,20.42999999999997,1.57
25.12,-1.0799999999999996,20.51999999999997,1.57
25.152,-1.0799999999999996,20.60999999999997,1.57
25.184,-1.0799999999999996,20.69999999999997,1.57
25.216,-1.0799999999999996,20.78999999999997,1.57
25.248,-1.0799999999999996,20.87999999999997,1.57
25.28,-1.0799999999999996,20.96999999999997,1.57
25.312,-1.0799999999999996,21.05999999999997,1.57
25.344,-1.0799999999999996,21.14999999999997,1.57
25.376,-1.0799999999999996,21.23999999999997,1.57
25.408,-1.0799999999999996,21.32999999999997,1.57
28.032,-1.0799999999999996,21.23999999999997,1.57
28.064,-1.0799999999999996,21.14999999999997,-1.57
28.096,-1.0799999999999996,21.05999999999997,-1.57
28.128,-1.0799999999999996,20.96999999999997,-1.57
28.16,-1.0799999999999996,20.87999999999997,-1.57
28.192,-1.0799999999999996,20.78999999999997,-1.57
28.224,-1.0799999999999996,20.69999999999997,-1.57
28.256,-1.0799999999999996,20.60999999999997,-1.57
28.288,-1.0799999999999996,20.51999999999997,-1.57
28.32,-1.0799999999999996,20.42999999999997,-1.57
28.352,-1.0799999999999996,20.33999999999997,-1.57
28.384,-1.0799999999999996,20.24999999999997,-1.57
28.416,-1.0799999999999996,20.15999999999997,-1.57
28.448,-1.0799999999999996,20.069999999999972,-1.57
28.48,-1.0799999999999996,19.979999999999972,-1.57
28.512,-1.0799999999999996,19.889999999999972,-1.57
28.544,-1.0799999999999996,19.799999999999972,-1.57
28.576,-1.0799999999999996,19.709999999999972,-1.57
28.608,-1.0799999999999996,19.619999999999973,-1.57
28.64,-1.0799999999999996,19.529999999999973,-1.57
28.672,-1.0799999999999996,19.439999999999973,-1.57
28.704,-1.0799999999999996,19.349999999999973,-1.57
28.736,-1.0799999999999996,19.259999999999973,-1.57
28.768,-1.0799999999999996,19.169999999999973,-1.57
28.8,-1.1699999999999997,19.169999999999973,-1.57
28.832,-1.2599999999999998,19.169999999999973,3.14
28.864,-1.3499999999999999,19.169999999999973,3.14
28.896,-1.44,19.169999999999973,3.14
28.928,-1.53,19.169999999999973,3.14
28.96,-1.62,19.169999999999973,3.14
28.992,-1.7100000000000002,19.169999999999973,3.14
29.024,-1.8000000000000003,19.169999999999973,3.14
29.056,-1.8900000000000003,19.169999999999973,3.14
29.088,-1.9800000000000004,19.169999999999973,3.14
29.12,-2.0700000000000003,19.169999999999973,3.14
29.152,-2.16,19.169999999999973,3.14
29.184,-2.25,19.169999999999973,3.14
29.216,-2.34,19.169999999999973,3.14
29.248,-2.4299999999999997,19.169999999999973,3.14
29.28,-2.5199999999999996,19.169999999999973,3.14
29.312,-2.5199999999999996,19.079999999999973,3.14
29.344,-2.5199999999999996,18.989999999999974,-1.57
29.376,-2.5199999999999996,18.899999999999974,-1.57
29.408,-2.5199999999999996,18.809999999999974,-1.57
29.44,-2.5199999999999996,18.719999999999974,-1.57
29.472,-2.4299999999999997,18.719999999999974,-1.57
29.504,-2.34,18.719999999999974,0.0
29.536,-2.25,18.719999999999974,0.0
29.568,-2.16,18.719999999999974,0.0
29.6,-2.0700000000000003,18.719999999999974,0.0
29.632,-1.9800000000000002,18.719999999999974,0.0
29.664,-1.8900000000000001,18.719999999999974,0.0
29.696,-1.8,18.719999999999974,0.0
29.728,-1.71,18.719999999999974,0.0
29.76,-1.6199999999999999,18.719999999999974,0.0
29.792,-1.5299999999999998,18.719999999999974,0.0
29.824,-1.4399999999999997,18.719999999999974,0.0
29.856,-1.3499999999999996,18.719999999999974,0.0
29.888,-1.2599999999999996,18.719999999999974,0.0
29.92,-1.1699999999999995,18.719999999999974,0.0
29.952,-1.0799999999999994,18.719999999999974,0.0
29.984,-0.9899999999999994,18.719999999999974,0.0
30.016000000000002,-0.8999999999999995,18.719999999999974,0.0
30.048000000000002,-0.8099999999999995,18.719999999999974,0.0
30.080000000000002,-0.7199999999999995,18.719999999999974,0.0
30.112000000000002,-0.6299999999999996,18.719999999999974,0.0
30.144000000000002,-0.5399999999999996,18.719999999999974,0.0
30.176000000000002,-0.4499999999999996,18.719999999999974,0.0
30.208000000000002,-0.35999999999999965,18.719999999999974,0.0
30.240000000000002,-0.2699999999999997,18.719999999999974,0.0
30.272000000000002,-0.1799999999999997,18.719999999999974,0.0
30.304000000000002,-0.08999999999999969,18.719999999999974,0.0
30.336000000000002,3.0531133177191805e-16,18.719999999999974,0.0
30.368000000000002,0.0900000000000003,18.719999999999974,0.0
30.400000000000002,0.1800000000000003,18.719999999999974,0.0
30.432000000000002,0.2700000000000003,18.719999999999974,0.0
30.464000000000002,0.3600000000000003,18.719999999999974,0.0
30.496000000000002,0.4500000000000003,18.719999999999974,0.0
30.528000000000002,0.5400000000000003,18.719999999999974,0.0
30.560000000000002,0.6300000000000002,18.719999999999974,0.0
30.592000000000002,0.7200000000000002,18.719999999999974,0.0
30.624000000000002,0.8100000000000002,18.719999999999974,0.0
30.656000000000002,0.9000000000000001,18.719999999999974,0.0
30.688000000000002,0.9000000000000001,18.629999999999974,0.0
30.72,0.9000000000000001,18.539999999999974,-1.57
30.752,0.9000000000000001,18.449999999999974,-1.57
30.784,0.9000000000000001,18.359999999999975,-1.57
30.816,0.9000000000000001,18.269999999999975,-1.57
30.848,0.9000000000000001,18.179999999999975,-1.57
30.88,0.9000000000000001,18.089999999999975,-1.57
30.912,0.9000000000000001,17.999999999999975,-1.57
30.944,0.9000000000000001,17.909999999999975,-1.57
30.976,0.9000000000000001,17.819999999999975,-1.57
31.008,0.9000000000000001,17.729999999999976,-1.57
31.04,0.9000000000000001,17.639999999999976,-1.57
31.072,0.9000000000000001,17.549999999999976,-1.57
31.104,0.9000000000000001,17.459999999999976,-1.57
31.136,0.9000000000000001,17.369999999999976,-1.57
31.168,0.9000000000000001,17.279999999999976,-1.57
31.2,0.9000000000000001,17.189999999999976,-1.57
31.232,0.9000000000000001,17.099999999999977,-1.57
31.264,0.9000000000000001,17.009999999999977,-1.57
31.296,0.9000000000000001,16.919999999999977,-1.57
31.328,0.9000000000000001,16.829999999999977,-1.57
31.36,0.9000000000000001,16.739999999999977,-1.57
31.392,0.9000000000000001,16.649999999999977,-1.57
31.424,0.9000000000000001,16.559999999999977,-1.57
31.456,0.9000000000000001,16.469999999999978,-1.57
31.488,0.9000000000000001,16.379999999999978,-1.57
31.52,0.9000000000000001,16.289999999999978,-1.57
31.552,0.9000000000000001,16.199999999999978,-1.57
31.584,0.9000000000000001,16.109999999999978,-1.57
31.616,0.9000000000000001,16.01999999999998,-1.57
31.648,0.9000000000000001,15.929999999999978,-1.57
31.68,0.9000000000000001,15.839999999999979,-1.57
31.712,0.9000000000000001,15.749999999999979,-1.57
31.744,0.9000000000000001,15.659999999999979,-1.57
31.776,0.9000000000000001,15.569999999999979,-1.57
31.808,0.9000000000000001,15.479999999999979,-1.57
31.84,0.9000000000000001,15.38999999999998,-1.57
31.872,0.9000000000000001,15.29999999999998,-1.57
31.904,0.9000000000000001,15.20999999999998,-1.57
31.936,0.9000000000000001,15.11999999999998,-1.57
31.968,0.9000000000000001,15.02999999999998,-1.57
32.0,0.9000000000000001,14.93999999999998,-1.57
32.032000000000004,0.9000000000000001,14.84999999999998,-1.57
32.064,0.9000000000000001,14.75999999999998,-1.57
32.096000000000004,0.9000000000000001,14.66999999999998,-1.57
32.128,0.9000000000000001,14.57999999999998,-1.57
32.160000000000004,0.9000000000000001,14.48999999999998,-1.57
32.192,0.9000000000000001,14.39999999999998,-1.57
32.224000000000004,0.9000000000000001,14.309999999999981,-1.57
32.256,0.9000000000000001,14.219999999999981,-1.57
32.288000000000004,0.9000000000000001,14.129999999999981,-1.57
32.32,0.9000000000000001,14.039999999999981,-1.57
32.352000000000004,0.9000000000000001,13.949999999999982,-1.57
32.384,0.9000000000000001,13.859999999999982,-1.57
32.416000000000004,0.9000000000000001,13.769999999999982,-1.57
32.448,0.9000000000000001,13.679999999999982,-1.57
32.480000000000004,0.9000000000000001,13.589999999999982,-1.57
32.512,0.9000000000000001,13.499999999999982,-1.57
32.544000000000004,0.9000000000000001,13.409999999999982,-1.57
32.576,0.9000000000000001,13.319999999999983,-1.57
32.608000000000004,0.9000000000000001,13.229999999999983,-1.57
32.64,0.9000000000000001,13.139999999999983,-1.57
32.672000000000004,0.9000000000000001,13.049999999999983,-1.57
32.704,0.9000000000000001,12.959999999999983,-1.57
32.736000000000004,0.9000000000000001,12.869999999999983,-1.57
32.768,0.9000000000000001,12.779999999999983,-1.57
32.8,0.9000000000000001,12.689999999999984,-1.57
32.832,0.9000000000000001,12.599999999999984,-1.57
32.864,0.9000000000000001,12.509999999999984,-1.57
32.896,0.9000000000000001,12.419999999999984,-1.57
32.928,0.9000000000000001,12.329999999999984,-1.57
32.96,0.9000000000000001,12.239999999999984,-1.57
32.992,0.9000000000000001,12.149999999999984,-1.57
33.024,0.9000000000000001,12.059999999999985,-1.57
33.056,0.9000000000000001,11.969999999999985,-1.57
33.088,0.9000000000000001,11.879999999999985,-1.57
33.12,0.9000000000000001,11.789999999999985,-1.57
33.152,0.9000000000000001,11.699999999999985,-1.57
33.184,0.9000000000000001,11.609999999999985,-1.57
33.216,0.9000000000000001,11.519999999999985,-1.57
33.248,0.9000000000000001,11.429999999999986,-1.57
33.28,0.9000000000000001,11.339999999999986,-1.57
33.312,0.9000000000000001,11.249999999999986,-1.57
33.344,0.9000000000000001,11.159999999999986,-1.57
33.376,0.9000000000000001,11.069999999999986,-1.57
33.408,0.9000000000000001,10.979999999999986,-1.57
33.44,0.9000000000000001,10.889999999999986,-1.57
33.472,0.9000000000000001,10.799999999999986,-1.57
33.504,0.9000000000000001,10.709999999999987,-1.57
33.536,0.9000000000000001,10.619999999999987,-1.57
33.568,0.9000000000000001,10.529999999999987,-1.57
33.6,0.9000000000000001,10.439999999999987,-1.57
33.632,0.9000000000000001,10.349999999999987,-1.57
33.664,0.9000000000000001,10.259999999999987,-1.57
33.696,0.9000000000000001,10.169999999999987,-1.57
33.728,0.9000000000000001,10.079999999999988,-1.57
33.76,0.9000000000000001,9.989999999999988,-1.57
33.792,0.9000000000000001,9.899999999999988,-1.57
33.824,0.9000000000000001,9.809999999999988,-1.57
33.856,0.9000000000000001,9.719999999999988,-1.57
33.888,0.9000000000000001,9.629999999999988,-1.57
33.92,0.9000000000000001,9.539999999999988,-1.57
33.952,0.9000000000000001,9.449999999999989,-1.57
33.984,0.9000000000000001,9.359999999999989,-1.57
34.016,0.9000000000000001,9.269999999999989,-1.57
34.048,0.9000000000000001,9.179999999999989,-1.57
34.08,0.9000000000000001,9.08999999999999,-1.57
34.112,0.9000000000000001,8.99999999999999,-1.57
34.144,0.9000000000000001,8.90999999999999,-1.57
34.176,0.9000000000000001,8.81999999999999,-1.57
34.208,0.9000000000000001,8.72999999999999,-1.57
34.24,0.9000000000000001,8.63999999999999,-1.57
34.272,0.9000000000000001,8.54999999999999,-1.57
34.304,0.9000000000000001,8.45999999999999,-1.57
34.336,0.9000000000000001,8.36999999999999,-1.57
34.368,0.9000000000000001,8.27999999999999,-1.57
34.4,0.9000000000000001,8.18999999999999,-1.57
34.432,0.9000000000000001,8.09999999999999,-1.57
